id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
112134260,11000,11000,11000.0,36 months,9.44,352.06,B,B1,Police Officer,7 years,RENT,70000.0,Source Verified,Current,n,debt_consolidation
111856573,10000,10000,10000.0,60 months,15.05,238.17,C,C4,Insurance Agent,2 years,RENT,38500.0,Source Verified,Current,n,debt_consolidation
112053113,18350,18350,18350.0,60 months,14.08,427.74,C,C3,Police Officer,3 years,RENT,65400.0,Verified,Current,n,debt_consolidation
110734211,8000,8000,8000.0,36 months,9.93,257.88,B,B2,owner,2 years,MORTGAGE,40000.0,Source Verified,Current,n,home_improvement
111590684,15000,15000,15000.0,36 months,12.62,502.67,C,C1,,,RENT,18000.0,Verified,Current,n,medical
111845334,20000,20000,20000.0,60 months,15.05,476.33,C,C4,Teacher,10+ years,MORTGAGE,46000.0,Source Verified,Current,n,credit_card
111938345,3500,3500,3500.0,36 months,9.93,112.83,B,B2,Registered Nurse,3 years,RENT,108000.0,Verified,Fully Paid,n,medical
111898928,15000,15000,15000.0,36 months,10.42,486.98,B,B3,Chef,10+ years,RENT,70000.0,Source Verified,Current,n,debt_consolidation
111976479,1000,1000,1000.0,36 months,20.0,37.17,D,D4,,,RENT,20000.0,Source Verified,Charged Off,n,vacation
112050681,9700,9700,9700.0,36 months,12.62,325.06,C,C1,Manager,2 years,RENT,62500.0,Not Verified,Current,n,other
111429447,36000,36000,36000.0,36 months,9.44,1152.18,B,B1,Managing Director,10+ years,MORTGAGE,250000.0,Verified,Current,n,debt_consolidation
112131558,21600,21600,21600.0,36 months,21.45,818.79,D,D5,CLASS A OPERATOR,5 years,MORTGAGE,60000.0,Not Verified,Current,n,debt_consolidation
110985262,12000,12000,12000.0,36 months,10.91,392.36,B,B4,Manager,10+ years,MORTGAGE,68000.0,Not Verified,Current,n,credit_card
111406765,33600,33600,33600.0,60 months,25.82,1002.43,E,E4,Driver,4 years,MORTGAGE,55000.0,Source Verified,Current,n,debt_consolidation
112259114,6025,6025,6025.0,36 months,16.02,211.89,C,C5,COLLECTIONS MANAGER,10+ years,MORTGAGE,70000.0,Source Verified,Current,n,home_improvement
111959183,6000,6000,6000.0,36 months,12.62,201.07,C,C1,Overnight Stocker,10+ years,MORTGAGE,38000.0,Verified,Current,n,debt_consolidation
112133367,3000,3000,3000.0,36 months,9.44,96.02,B,B1,Officer Manager/Tax Specialist,10+ years,OWN,55000.0,Not Verified,Current,n,credit_card
110621269,10000,10000,10000.0,36 months,7.97,313.23,A,A5,Customer Service Manager,10+ years,OWN,48000.0,Source Verified,Current,n,debt_consolidation
111424970,10000,10000,10000.0,60 months,16.02,243.29,C,C5,Manager Trainee,< 1 year,RENT,40000.0,Not Verified,Current,n,credit_card
111611162,12000,12000,12000.0,60 months,16.02,291.95,C,C5,Registered nurse,4 years,MORTGAGE,65000.0,Source Verified,Current,n,credit_card
112006454,35000,35000,35000.0,60 months,17.09,871.54,D,D1,"VP, Marketing",2 years,MORTGAGE,238250.0,Source Verified,Current,n,debt_consolidation
110478999,10000,10000,10000.0,36 months,15.05,346.9,C,C4,Mechanic,7 years,RENT,57000.0,Source Verified,Current,n,debt_consolidation
112131723,4000,4000,4000.0,36 months,14.08,136.87,C,C3,Bookkeeper,5 years,RENT,45000.0,Not Verified,Current,n,credit_card
112036132,11000,11000,11000.0,36 months,11.99,365.31,B,B5,Administrative Assistant,2 years,RENT,35000.0,Source Verified,Current,n,debt_consolidation
112034584,12000,12000,12000.0,36 months,13.59,407.75,C,C2,Kyc associate,9 years,RENT,72000.0,Source Verified,Current,n,credit_card
110077829,5600,5600,5600.0,36 months,11.99,185.98,B,B5,Assistant Director of Financial Aid,1 year,RENT,56000.0,Source Verified,Current,n,debt_consolidation
111916507,12000,12000,12000.0,60 months,13.59,276.68,C,C2,Agent,8 years,MORTGAGE,100000.0,Verified,Current,n,home_improvement
111826528,5500,5500,5500.0,36 months,10.91,179.83,B,B4,Coding Specialist I,3 years,RENT,49109.0,Source Verified,Fully Paid,n,debt_consolidation
111826511,14400,14400,14400.0,36 months,7.97,451.05,A,A5,Post-Closing Manager,2 years,RENT,80000.0,Source Verified,Current,n,debt_consolidation
111977295,3500,3500,3500.0,36 months,9.93,112.83,B,B2,Head Cashier,3 years,MORTGAGE,29000.0,Source Verified,Current,n,debt_consolidation
112065021,19400,19400,19400.0,36 months,16.02,682.24,C,C5,,,MORTGAGE,42200.0,Not Verified,Current,n,debt_consolidation
111127628,7500,7500,7500.0,36 months,16.02,263.76,C,C5,Warehouse Worker,< 1 year,RENT,24000.0,Verified,Current,n,debt_consolidation
112051544,10000,10000,10000.0,36 months,7.97,313.23,A,A5,Payroll Coordinator,< 1 year,MORTGAGE,67700.0,Source Verified,Current,n,debt_consolidation
111786612,24000,24000,24000.0,60 months,16.02,583.89,C,C5,Benefit Advisor,1 year,MORTGAGE,70000.0,Source Verified,Current,n,debt_consolidation
111968495,21925,21925,21925.0,36 months,17.09,782.67,D,D1,,,MORTGAGE,100356.0,Not Verified,Current,n,credit_card
111969001,14400,14400,14400.0,36 months,9.44,460.88,B,B1,EDI Contractor,< 1 year,MORTGAGE,90000.0,Source Verified,Current,n,home_improvement
112035115,10000,10000,10000.0,60 months,18.06,254.27,D,D2,Technical Support Analyst,8 years,MORTGAGE,51000.0,Verified,Current,n,credit_card
110797356,6400,6400,6400.0,36 months,11.99,212.55,B,B5,Registered Nurse,4 years,MORTGAGE,80000.0,Source Verified,Current,n,medical
111449526,25000,25000,25000.0,60 months,16.02,608.22,C,C5,Auto mechanic,10+ years,OWN,65000.0,Source Verified,Current,n,credit_card
111494175,10000,10000,10000.0,36 months,9.93,322.35,B,B2,Bartender,10+ years,MORTGAGE,65000.0,Source Verified,Current,n,debt_consolidation
112051806,28000,28000,28000.0,60 months,24.85,819.38,E,E3,Logistic Analyst,< 1 year,MORTGAGE,52000.0,Verified,Current,n,debt_consolidation
111955758,7800,7800,7800.0,36 months,7.07,241.1,A,A2,Sr social worker,10+ years,OWN,54000.0,Not Verified,Current,n,debt_consolidation
111885524,24000,24000,24000.0,36 months,16.02,844.01,C,C5,Supervisor,2 years,MORTGAGE,50000.0,Verified,Current,n,debt_consolidation
111966414,5000,5000,5000.0,36 months,7.35,155.19,A,A4,BRANCH MANAGER,10+ years,MORTGAGE,55000.0,Source Verified,Current,n,home_improvement
112131433,4800,4800,4800.0,36 months,7.07,148.37,A,A2,Optical Technician,2 years,RENT,30000.0,Not Verified,Current,n,debt_consolidation
110361638,21600,21600,21600.0,36 months,7.97,676.57,A,A5,Judge,10+ years,OWN,115000.0,Source Verified,Fully Paid,n,car
112007561,4500,4500,4500.0,36 months,10.42,146.1,B,B3,Programs Administrator,10+ years,RENT,136000.0,Verified,Current,n,debt_consolidation
111896069,16000,16000,16000.0,60 months,15.05,381.06,C,C4,residential counselor,10+ years,RENT,51000.0,Source Verified,Current,n,debt_consolidation
111978115,12800,12800,12800.0,60 months,14.08,298.37,C,C3,Habilitation Plan Coordinator,4 years,RENT,56000.0,Source Verified,Current,n,credit_card
111935671,10000,10000,10000.0,36 months,13.59,339.79,C,C2,Supply Specialist,4 years,RENT,40000.0,Verified,Current,n,debt_consolidation
112051018,11200,11200,11200.0,36 months,10.42,363.61,B,B3,IT Administrator,10+ years,MORTGAGE,63000.0,Source Verified,Current,n,debt_consolidation
111696882,14000,14000,14000.0,60 months,13.59,322.79,C,C2,Accounts Payable/Receivable,< 1 year,RENT,36000.0,Not Verified,Current,n,credit_card
112034244,9000,9000,9000.0,36 months,13.59,305.81,C,C2,Sales Rep,7 years,MORTGAGE,100000.0,Not Verified,Current,n,credit_card
111416446,6400,6400,6400.0,36 months,9.93,206.3,B,B2,Third Shift Supervisor,10+ years,RENT,65000.0,Source Verified,Current,n,major_purchase
112146220,14000,14000,14000.0,36 months,10.91,457.75,B,B4,tech support/web dev,10+ years,RENT,59000.0,Not Verified,Current,n,credit_card
111559835,25750,25750,25750.0,60 months,16.02,626.47,C,C5,Shift Leader,9 years,MORTGAGE,22000.0,Source Verified,Current,n,home_improvement
112080130,10000,10000,10000.0,60 months,13.59,230.57,C,C2,customer service,10+ years,RENT,45000.0,Source Verified,Current,n,credit_card
111776616,14000,14000,14000.0,36 months,7.21,433.63,A,A3,EVP,10+ years,RENT,220000.0,Source Verified,Current,n,medical
111743285,7000,7000,7000.0,36 months,7.21,216.82,A,A3,Office Manager,4 years,MORTGAGE,43264.0,Source Verified,Current,n,debt_consolidation
111428033,8000,8000,8000.0,36 months,11.99,265.68,B,B5,Help Desk support Specialist,3 years,RENT,41000.0,Not Verified,Current,n,credit_card
111739021,12500,12500,12500.0,60 months,10.42,268.18,B,B3,Dispatcher,< 1 year,RENT,65000.0,Not Verified,Current,n,credit_card
111968903,3000,3000,3000.0,36 months,13.59,101.94,C,C2,Registered nurse,8 years,MORTGAGE,65000.0,Not Verified,Current,n,debt_consolidation
111422028,1000,1000,1000.0,36 months,23.88,39.17,E,E2,Supervisor,1 year,RENT,24600.0,Source Verified,Current,n,moving
111551695,4500,4500,4500.0,36 months,13.59,152.91,C,C2,Library Associate,10+ years,OWN,24000.0,Source Verified,Current,n,credit_card
111674770,6000,6000,6000.0,36 months,12.62,201.07,C,C1,cashier,10+ years,OWN,28000.0,Source Verified,Current,n,debt_consolidation
110415932,18000,18000,18000.0,36 months,5.32,542.07,A,A1,Business Analyst III,10+ years,OWN,85000.0,Not Verified,Current,n,debt_consolidation
112084029,35000,35000,35000.0,60 months,19.03,908.5,D,D3,Driver,< 1 year,MORTGAGE,50000.0,Verified,Current,n,debt_consolidation
112131190,6000,6000,6000.0,36 months,10.42,194.79,B,B3,Lab tech,3 years,MORTGAGE,30873.0,Not Verified,Current,n,debt_consolidation
112044366,5000,5000,5000.0,36 months,18.06,180.92,D,D2,Area Manager,< 1 year,OWN,90000.0,Verified,Current,n,debt_consolidation
111701614,25500,25500,25500.0,60 months,10.42,547.09,B,B3,Deputy Sheriff,2 years,RENT,65500.0,Source Verified,Current,n,debt_consolidation
110690137,20000,20000,20000.0,60 months,15.05,476.33,C,C4,Assistant Teacher,< 1 year,MORTGAGE,21678.0,Not Verified,Current,n,debt_consolidation
112121098,15000,15000,15000.0,60 months,9.93,318.19,B,B2,Booking clerk,2 years,MORTGAGE,70000.0,Not Verified,Current,n,debt_consolidation
111968636,10000,10000,10000.0,36 months,7.07,309.1,A,A2,Showroom Manager,4 years,RENT,60000.0,Not Verified,Current,n,debt_consolidation
111836276,14400,14400,14400.0,60 months,11.99,320.25,B,B5,,,MORTGAGE,35000.0,Not Verified,Current,n,debt_consolidation
112121221,35000,35000,35000.0,60 months,9.44,734.04,B,B1,COL,10+ years,MORTGAGE,150000.0,Source Verified,Current,n,debt_consolidation
110714446,40000,40000,40000.0,36 months,5.32,1204.6,A,A1,Senior Managing Director,6 years,RENT,384000.0,Verified,Current,n,moving
111827525,10000,10000,10000.0,36 months,10.91,326.97,B,B4,Supervisor,10+ years,MORTGAGE,50000.0,Verified,Current,n,debt_consolidation
110639213,9600,9600,9600.0,36 months,7.97,300.7,A,A5,Paralegal,1 year,RENT,40000.0,Source Verified,Current,n,debt_consolidation
111752501,32000,32000,32000.0,60 months,10.42,686.54,B,B3,MECHANIC,7 years,OWN,92000.0,Verified,Current,n,debt_consolidation
111673976,8000,8000,8000.0,36 months,10.91,261.57,B,B4,NURSE,5 years,RENT,67200.0,Source Verified,Current,n,credit_card
111053104,32000,32000,32000.0,60 months,15.05,762.12,C,C4,Correctional Counselor,9 years,MORTGAGE,135000.0,Source Verified,Current,n,debt_consolidation
111888829,6000,6000,6000.0,36 months,11.99,199.26,B,B5,Programmer-Analyst,3 years,RENT,62000.0,Not Verified,Current,n,credit_card
111701034,9600,9600,9600.0,36 months,10.42,311.67,B,B3,custodian,10+ years,RENT,43000.0,Source Verified,Current,n,debt_consolidation
111996122,20000,20000,20000.0,36 months,10.91,653.93,B,B4,Supervisor,10+ years,MORTGAGE,55000.0,Not Verified,Current,n,home_improvement
111908542,9500,9500,9500.0,36 months,7.97,297.57,A,A5,Correctional Officer,10+ years,MORTGAGE,44000.0,Verified,Current,n,home_improvement
111760437,2500,2500,2500.0,36 months,12.62,83.78,C,C1,Dock Worker,< 1 year,RENT,35000.0,Verified,Current,n,other
112047798,12000,12000,12000.0,36 months,10.42,389.58,B,B3,Imaging Registrar,1 year,MORTGAGE,33000.0,Verified,Current,n,credit_card
112075605,24900,24900,24900.0,36 months,30.75,1067.3,F,F5,Utility Systems Operator/Repairer Superv,7 years,OWN,85000.0,Source Verified,Current,n,debt_consolidation
111998252,8000,8000,8000.0,36 months,9.93,257.88,B,B2,Technical III / LATAM TECH SUPPORT,6 years,MORTGAGE,60000.0,Source Verified,Fully Paid,n,debt_consolidation
112015207,18000,18000,18000.0,60 months,14.08,419.58,C,C3,administration,10+ years,RENT,75000.0,Not Verified,Current,n,home_improvement
111955261,3000,3000,3000.0,36 months,10.91,98.09,B,B4,Driver,< 1 year,MORTGAGE,77500.0,Source Verified,Late (31-120 days),n,home_improvement
110746386,2400,2400,2400.0,36 months,10.91,78.48,B,B4,Labor,< 1 year,RENT,25000.0,Verified,Late (31-120 days),n,credit_card
110755235,6000,6000,6000.0,36 months,13.59,203.88,C,C2,Truck Driver,7 years,RENT,95000.0,Source Verified,Current,n,house
112133224,6000,6000,6000.0,36 months,11.99,199.26,B,B5,Sales Manager,10+ years,MORTGAGE,120000.0,Not Verified,Current,n,major_purchase
112050654,24000,24000,24000.0,60 months,13.59,553.35,C,C2,sales manager,3 years,MORTGAGE,250000.0,Not Verified,Current,n,home_improvement
112018073,5000,5000,5000.0,36 months,7.35,155.19,A,A4,,,OWN,29000.0,Verified,Current,n,debt_consolidation
111937741,6000,6000,6000.0,36 months,10.91,196.18,B,B4,resident physician,4 years,RENT,57000.0,Source Verified,Current,n,debt_consolidation
111674185,6000,6000,6000.0,36 months,9.93,193.41,B,B2,,,RENT,48000.0,Source Verified,Current,n,debt_consolidation
111976616,15000,15000,15000.0,36 months,9.93,483.52,B,B2,Product Development,< 1 year,OWN,75000.0,Source Verified,Current,n,debt_consolidation
111786835,14000,14000,14000.0,36 months,5.32,421.61,A,A1,Office Manager,3 years,RENT,113380.0,Not Verified,Current,n,major_purchase
112030971,40000,40000,40000.0,36 months,12.62,1340.45,C,C1,District Manager,10+ years,MORTGAGE,149000.0,Source Verified,Current,n,home_improvement
111811380,12000,12000,12000.0,36 months,5.32,361.38,A,A1,IT tech,3 years,MORTGAGE,90000.0,Not Verified,Current,n,debt_consolidation
111787820,40000,40000,40000.0,60 months,16.02,973.15,C,C5,Maintenance Worker,10+ years,MORTGAGE,80000.0,Verified,Current,n,debt_consolidation
111570102,3000,3000,3000.0,36 months,7.07,92.73,A,A2,Driver,3 years,OWN,23000.0,Not Verified,Current,n,debt_consolidation
111986413,8500,8500,8500.0,36 months,11.99,282.29,B,B5,Research Assistant,4 years,RENT,45000.0,Source Verified,Current,n,debt_consolidation
112118969,15000,15000,15000.0,36 months,10.91,490.45,B,B4,Teacher,6 years,MORTGAGE,74000.0,Not Verified,Current,n,credit_card
111100392,2400,2400,2400.0,36 months,13.59,81.55,C,C2,Mechanical Engineering Intern,< 1 year,OWN,12000.0,Source Verified,Current,n,credit_card
112120622,37150,37150,37150.0,36 months,5.32,1118.77,A,A1,Director of Investments,6 years,MORTGAGE,347000.0,Not Verified,Current,n,home_improvement
112119992,3000,3000,3000.0,36 months,30.84,128.74,G,G2,Quality Control Supervisor,1 year,RENT,30000.0,Verified,Charged Off,n,moving
112026283,6500,6500,6500.0,36 months,16.02,228.59,C,C5,Patient Access Rep,1 year,RENT,30000.0,Not Verified,Current,n,credit_card
111887959,10000,10000,10000.0,36 months,15.05,346.9,C,C4,Utility,5 years,RENT,40000.0,Verified,Current,n,debt_consolidation
112105806,8000,8000,8000.0,36 months,7.35,248.3,A,A4,Customer Experience Manager,10+ years,MORTGAGE,70000.0,Not Verified,Current,n,other
110790118,17800,17800,17800.0,36 months,16.02,625.98,C,C5,,,MORTGAGE,62618.8,Verified,Current,n,debt_consolidation
112048897,20700,20700,20700.0,36 months,10.91,676.81,B,B4,Software Engineer,< 1 year,RENT,200000.0,Source Verified,Current,n,debt_consolidation
111317985,6000,6000,6000.0,36 months,7.97,187.94,A,A5,Project Manager,5 years,MORTGAGE,100000.0,Verified,Current,n,moving
111683766,7000,7000,7000.0,36 months,18.06,253.28,D,D2,MAINTENANCE MAN,4 years,RENT,35000.0,Verified,Current,n,credit_card
111807089,6025,6025,6025.0,36 months,11.99,200.09,B,B5,Software Developer,< 1 year,RENT,70000.0,Not Verified,Current,n,medical
112034335,30000,30000,30000.0,36 months,7.21,929.2,A,A3,Electrician,10+ years,MORTGAGE,175000.0,Verified,Current,n,credit_card
112031133,19200,19200,19200.0,60 months,9.44,402.68,B,B1,Attorney,< 1 year,RENT,83600.0,Not Verified,Current,n,credit_card
112073694,12000,12000,12000.0,36 months,5.32,361.38,A,A1,"Director, Operations",1 year,RENT,100000.0,Not Verified,Current,n,debt_consolidation
112118646,24000,24000,24000.0,36 months,7.21,743.36,A,A3,Math Teacher,2 years,MORTGAGE,79000.0,Not Verified,Current,n,credit_card
111608466,10000,10000,10000.0,60 months,7.97,202.63,A,A5,,,MORTGAGE,100000.0,Not Verified,Current,n,debt_consolidation
112055102,16875,16875,16875.0,36 months,10.91,551.75,B,B4,Manager,10+ years,OWN,60000.0,Not Verified,Current,n,credit_card
111470630,12000,12000,12000.0,60 months,30.75,393.79,F,F5,Accountant,9 years,OWN,52000.0,Not Verified,Current,n,home_improvement
111522016,16075,16075,16075.0,36 months,13.59,546.21,C,C2,Spec Gas Production Supervisor,5 years,RENT,76323.0,Source Verified,Current,n,debt_consolidation
111838180,35000,35000,35000.0,60 months,17.09,871.54,D,D1,North America Sales Manager,< 1 year,MORTGAGE,160000.0,Source Verified,Current,n,debt_consolidation
111529434,24000,24000,24000.0,36 months,10.91,784.71,B,B4,Truck Driver,4 years,RENT,75000.0,Verified,Current,n,debt_consolidation
111425665,8000,8000,8000.0,36 months,10.91,261.57,B,B4,Teacher,6 years,MORTGAGE,60000.0,Verified,Current,n,vacation
110733435,8000,8000,8000.0,36 months,7.07,247.28,A,A2,Business Analyst,3 years,RENT,56000.0,Not Verified,Current,n,debt_consolidation
112119643,7000,7000,7000.0,36 months,10.42,227.26,B,B3,LPN,10+ years,OWN,42000.0,Not Verified,Current,n,debt_consolidation
111753796,15000,15000,15000.0,36 months,11.99,498.15,B,B5,manager,8 years,RENT,45000.0,Not Verified,Current,n,car
111817625,26050,26050,26050.0,60 months,9.93,552.59,B,B2,Feeder Driver,10+ years,MORTGAGE,65000.0,Not Verified,Current,n,debt_consolidation
111807140,3500,3500,3500.0,36 months,13.59,118.93,C,C2,Dispatch Manager,3 years,OWN,96000.0,Source Verified,Current,n,vacation
111810852,4000,4000,4000.0,36 months,11.99,132.84,B,B5,Teaching Partner,1 year,RENT,19000.0,Source Verified,Current,n,other
109900125,2000,2000,2000.0,36 months,10.42,64.93,B,B3,Scientist,5 years,MORTGAGE,65000.0,Source Verified,Current,n,credit_card
111693562,3000,3000,3000.0,36 months,5.32,90.35,A,A1,supervisor,10+ years,RENT,61000.0,Verified,Current,n,major_purchase
112031223,8725,8725,8725.0,36 months,16.02,306.84,C,C5,Otr driver,10+ years,OWN,78000.0,Source Verified,Current,n,debt_consolidation
111789008,10000,10000,10000.0,60 months,24.85,292.64,E,E3,Exec. Asst. / Loan Processor,4 years,RENT,55000.0,Verified,Current,n,debt_consolidation
111469632,28675,28675,28675.0,36 months,16.02,1008.42,C,C5,Regional RN Clinical Consultant,4 years,MORTGAGE,125000.0,Verified,Current,n,debt_consolidation
111693748,16000,16000,16000.0,60 months,13.59,368.9,C,C2,Owner,10+ years,MORTGAGE,200000.0,Source Verified,Current,n,home_improvement
111550870,9600,9600,9600.0,36 months,18.06,347.36,D,D2,Owner,5 years,MORTGAGE,87000.0,Verified,Current,n,other
112025976,15000,15000,15000.0,36 months,16.02,527.51,C,C5,Mathematics Professor,2 years,RENT,39000.0,Verified,Current,n,credit_card
112048727,5000,5000,5000.0,36 months,9.44,160.03,B,B1,Dispatcher,4 years,RENT,45000.0,Source Verified,Current,n,debt_consolidation
111796426,20000,20000,20000.0,36 months,7.07,618.19,A,A2,Senior Security Assistant,10+ years,RENT,60000.0,Not Verified,Current,n,credit_card
111816487,3000,3000,3000.0,36 months,7.35,93.12,A,A4,Counselor,< 1 year,RENT,40000.0,Not Verified,Current,n,other
111863017,6000,6000,6000.0,36 months,12.62,201.07,C,C1,patient coordinator,2 years,RENT,36000.0,Not Verified,Current,n,debt_consolidation
111825602,4200,4200,4200.0,36 months,10.91,137.33,B,B4,,,MORTGAGE,60000.0,Not Verified,Fully Paid,n,vacation
111927773,11000,11000,11000.0,36 months,11.99,365.31,B,B5,,,OWN,25000.0,Verified,Current,n,debt_consolidation
112048445,3000,3000,3000.0,36 months,11.99,99.63,B,B5,Sample analyst,6 years,MORTGAGE,45000.0,Verified,Current,n,debt_consolidation
110773972,22400,22400,22400.0,60 months,14.08,522.14,C,C3,Computer Programmer,10+ years,OWN,107000.0,Source Verified,Current,n,debt_consolidation
112030873,18000,18000,18000.0,36 months,10.42,584.37,B,B3,Teacher,10+ years,RENT,42700.0,Verified,Current,n,debt_consolidation
111847706,11500,11500,11500.0,36 months,7.35,356.93,A,A4,Registered Dental Hygienist,3 years,RENT,60000.0,Not Verified,Current,n,debt_consolidation
111863018,1000,1000,1000.0,36 months,18.06,36.19,D,D2,Customer Service Specialist,5 years,MORTGAGE,40800.0,Not Verified,Current,n,other
112035766,1000,1000,1000.0,36 months,22.91,38.67,E,E1,Logistics Analyst,10+ years,MORTGAGE,53897.89,Not Verified,Current,n,other
112034354,13000,13000,13000.0,36 months,9.44,416.07,B,B1,Casework,10+ years,MORTGAGE,66000.0,Not Verified,Current,n,credit_card
110087127,12000,12000,12000.0,36 months,7.21,371.68,A,A3,,,MORTGAGE,123000.0,Source Verified,Current,n,debt_consolidation
111948806,16000,16000,16000.0,60 months,10.42,343.27,B,B3,SR Manager,1 year,MORTGAGE,85500.0,Source Verified,Current,n,debt_consolidation
111740894,35000,35000,35000.0,60 months,15.05,833.57,C,C4,Program analyst,10+ years,MORTGAGE,78000.0,Source Verified,Current,n,debt_consolidation
112035903,5725,5725,5725.0,36 months,9.44,183.23,B,B1,,,MORTGAGE,31176.0,Not Verified,Current,n,credit_card
110647403,13675,13675,13675.0,60 months,15.05,325.69,C,C4,Musician,7 years,RENT,40000.0,Source Verified,Current,n,debt_consolidation
111874290,7500,7500,7500.0,36 months,9.93,241.76,B,B2,Electrician,10+ years,MORTGAGE,109000.0,Not Verified,Current,n,credit_card
112035597,30000,30000,30000.0,36 months,19.03,1100.14,D,D3,Water Quality Investigator,3 years,MORTGAGE,62000.0,Source Verified,Current,n,debt_consolidation
112075911,5000,5000,5000.0,36 months,18.06,180.92,D,D2,Customer Care Representative,1 year,RENT,26800.0,Verified,Current,n,debt_consolidation
111918563,4000,4000,4000.0,36 months,13.59,135.92,C,C2,Sales,< 1 year,OWN,120000.0,Not Verified,Current,n,debt_consolidation
112081592,1000,1000,1000.0,36 months,10.91,32.7,B,B4,,,RENT,12000.0,Source Verified,Current,n,other
111937163,21000,21000,21000.0,36 months,18.06,759.84,D,D2,Project Engineer,< 1 year,RENT,48500.0,Verified,Current,n,debt_consolidation
112035733,6600,6600,6600.0,36 months,9.93,212.75,B,B2,Engineering Department,2 years,MORTGAGE,35000.0,Not Verified,Current,n,car
112080069,35000,35000,35000.0,60 months,26.3,1054.15,E,E5,Support engineer,10+ years,MORTGAGE,110000.0,Verified,Fully Paid,n,debt_consolidation
112082643,6000,6000,6000.0,36 months,7.21,185.84,A,A3,Owner/Driver,4 years,RENT,80000.0,Not Verified,Current,n,major_purchase
111912131,6025,6025,6025.0,36 months,20.0,223.92,D,D4,machinist,10+ years,MORTGAGE,60000.0,Not Verified,Current,n,other
112031923,3600,3600,3600.0,36 months,11.99,119.56,B,B5,Field Engineer,4 years,RENT,40000.0,Source Verified,Current,n,debt_consolidation
111865497,16000,16000,16000.0,36 months,10.42,519.44,B,B3,,,MORTGAGE,50400.0,Source Verified,Current,n,debt_consolidation
111460487,17050,17050,17050.0,36 months,18.06,616.92,D,D2,Owner,< 1 year,RENT,12000.0,Not Verified,Current,n,debt_consolidation
106936276,5800,5800,5800.0,36 months,10.42,188.3,B,B3,Eligibility Specialist,10+ years,MORTGAGE,48000.0,Source Verified,Current,n,debt_consolidation
112132325,4800,4800,4800.0,36 months,5.32,144.56,A,A1,Pricing Analyst,5 years,MORTGAGE,52000.0,Not Verified,Current,n,debt_consolidation
112118892,3000,3000,3000.0,36 months,10.42,97.4,B,B3,,,OWN,47500.0,Not Verified,Current,n,credit_card
110345290,32000,32000,32000.0,36 months,16.02,1125.35,C,C5,vice president,10+ years,MORTGAGE,600000.0,Verified,In Grace Period,n,debt_consolidation
111916504,25000,25000,25000.0,36 months,12.62,837.79,C,C1,Supervisor,5 years,MORTGAGE,87000.0,Verified,Current,n,debt_consolidation
111611131,9600,9600,9600.0,36 months,9.93,309.45,B,B2,Welder,10+ years,RENT,76000.0,Source Verified,Current,n,credit_card
112027893,12000,12000,12000.0,36 months,10.42,389.58,B,B3,Manager,7 years,MORTGAGE,60000.0,Source Verified,Current,n,home_improvement
112080425,6000,6000,6000.0,36 months,9.93,193.41,B,B2,TEACHER,1 year,RENT,46000.0,Source Verified,Current,n,debt_consolidation
112082418,15400,15400,15400.0,60 months,15.05,366.77,C,C4,Plant Manager,2 years,MORTGAGE,130000.0,Verified,Current,n,debt_consolidation
111856281,6600,6600,6600.0,36 months,9.93,212.75,B,B2,Corrections officer,10+ years,MORTGAGE,63000.0,Not Verified,Current,n,home_improvement
112095733,1600,1600,1600.0,36 months,13.59,54.37,C,C2,Warehouse,2 years,MORTGAGE,33600.0,Not Verified,Current,n,debt_consolidation
111875675,8000,8000,8000.0,36 months,10.42,259.72,B,B3,Scheduler,10+ years,RENT,75000.0,Verified,Current,n,debt_consolidation
110303553,7000,7000,7000.0,36 months,14.08,239.52,C,C3,Public Health Consultant,4 years,MORTGAGE,51400.0,Verified,Current,n,debt_consolidation
110548352,35000,35000,35000.0,60 months,19.03,908.5,D,D3,Registered Nurse,10+ years,MORTGAGE,81000.0,Verified,Current,n,debt_consolidation
112028089,25000,25000,25000.0,60 months,10.42,536.36,B,B3,general manager,10+ years,MORTGAGE,75000.0,Source Verified,Current,n,debt_consolidation
111987220,20000,20000,20000.0,60 months,20.0,529.88,D,D4,Field tech,2 years,RENT,75000.0,Source Verified,Current,n,debt_consolidation
112049589,15000,15000,15000.0,36 months,14.08,513.25,C,C3,Salesman,10+ years,MORTGAGE,87000.0,Verified,Current,n,debt_consolidation
111848110,30000,30000,30000.0,60 months,20.0,794.82,D,D4,Recruiter,10+ years,MORTGAGE,93000.0,Verified,Current,n,house
111873955,3000,3000,3000.0,36 months,7.07,92.73,A,A2,Service Operations Manager,10+ years,OWN,230000.0,Source Verified,Current,n,home_improvement
112134123,18000,18000,18000.0,36 months,7.97,563.81,A,A5,Operations Supervisor,< 1 year,RENT,53000.0,Not Verified,Current,n,debt_consolidation
112076361,30000,30000,30000.0,36 months,19.03,1100.14,D,D3,Addiction Counselor,2 years,OWN,75000.0,Source Verified,Current,n,other
112046671,7000,7000,7000.0,36 months,10.42,227.26,B,B3,Program worker,8 years,MORTGAGE,30000.0,Not Verified,Current,n,debt_consolidation
